5.715002638981503402e-01,2.745302794202927554e+00
4.511554233630395983e-01,1.229205555672289618e+00
8.407562301004505301e-01,-3.964500285985446126e-01
3.897658000674494305e-01,2.679117954428295700e+00
2.465352801817707551e+00,6.296722139203533075e+00
3.260287437036948344e-01,1.875262428206404985e+00
1.377183181998041350e+00,3.334784041867516979e+00
9.012527664759006907e-02,2.220762396943111838e+00
-1.226879007356607154e-01,2.044434995801128530e+00
2.177176885868911116e-01,3.504592839954223216e+00
1.255985211635326060e+00,2.890578598557603573e+00
1.741017927260228415e+00,3.866133117428159238e+00
1.997434841351172219e+00,2.437579236332812371e+00
-6.507939277490182306e-01,1.020185198889597578e+00
3.674845417097782452e+00,4.650490826232624109e+00
1.915557812860517739e-01,1.273561768850333564e+00
-7.996145916381889318e-01,-6.409345764446903182e-01
1.049462128101523506e+00,4.559645832687409417e+00
1.842851280908719858e+00,1.766498967000017073e+00
5.601297821171717928e-01,3.758394393280525936e+00
7.648720073525454577e-01,2.140023599482716588e+00
1.605568740910349401e+00,3.738267670585640801e+00
3.238252980519763291e+00,5.864393717000354833e+00
1.483853773091530881e+00,5.058471170719785803e+00
1.540715760808985202e+00,2.947792404066771788e+00
1.738980887902803030e+00,4.534462156422812029e+00
7.646660222246202121e-01,2.409788741451242444e+00
1.006973912311753150e+00,3.593061060186899525e+00
2.080053853218054805e+00,3.350677119825651751e+00
-2.561865166134378313e-01,1.600316077200121923e+00
2.358410418530572983e+00,4.340005385466198184e+00
2.916978560438080459e-01,2.542214899185010424e+00
5.073959148620106330e-01,3.054753043399037971e+00
1.743135539205954432e-01,2.316630527129875272e+00
1.129121560418613335e-01,2.659808401995586991e+00
1.882904544938600599e+00,5.413606872237314960e+00
1.680154443037776391e+00,4.394173576232804024e+00
1.931381618418272161e+00,1.980576530933075396e+00
1.971815761642925935e+00,3.825123664053372785e+00
5.589675175628416870e-01,1.083684850302881086e+00
6.015644254996064255e-01,2.728778062031489871e+00
1.265568588063366917e+00,4.501062326926556167e+00
1.109677133744072952e+00,2.352207648720763267e+00
6.845425042104711366e-01,2.359857186319387345e+00
1.367756623896095425e+00,3.968684733776232321e+00
2.114871733313497426e+00,3.026060324393093914e+00
4.347969418225576810e-01,3.138049696081491646e+00
9.751876459945435505e-01,2.237311165726842521e+00
7.914683826684160151e-01,2.075984346193751939e+00
2.420005183483083577e+00,4.410374244287307732e+00
1.608768064472974046e-01,1.469293036661994289e+00
-2.747001555263528516e-02,1.128721618251380177e+00
4.689821897956479857e-01,2.936925370044273453e+00
1.483185666369155387e+00,2.249719278084178598e+00
-6.103957926053205085e-02,1.495180148220963456e+00
1.685504810481707416e+00,2.628716596277540507e+00
3.099484134548549541e+00,5.791073039017411439e+00
9.440982221911187189e-02,4.075083754463144636e+00
4.084692259344552268e-01,2.044391584262655215e+00
2.519179157552600579e+00,2.348150972686482874e+00
7.168490864849703659e-01,1.640509474765714959e+00
1.047455128653710599e+00,7.011256874788576177e-01
2.932093031561831431e+00,5.279860538282120430e+00
2.120775287904870243e+00,2.208364142229931382e+00
3.353448061334537433e-01,1.378745074519291514e+00
9.968143829198261585e-01,3.526975768328986405e+00
1.569562662018532340e+00,2.847878317840765838e+00
1.608115039961940163e+00,4.350610000007816502e+00
1.328084297837319738e+00,2.161996064702238485e+00
2.439350815748878354e+00,4.762549077076652537e+00
-7.175323402975237741e-01,2.266786853769129806e+00
2.482171365451930178e+00,4.919276021455917025e+00
-6.977758734360151038e-02,3.199431446268813595e+00
1.001858657224626858e+00,3.561475370215332337e+00
2.122494345967670171e+00,4.867796152529463072e+00
6.493898924320729016e-01,1.206451583673418648e+00
1.104045859705165444e+00,4.568949069016142062e+00
-8.423045101732673512e-01,2.043130390498174798e+00
-7.415450872424780293e-01,-2.142207034234466789e-01
1.885610184724749061e+00,5.229256928294809370e+00
1.267313663465356566e+00,2.422497473934066115e+00
2.720188053365919068e+00,5.373363633265300976e+00
2.301941192243845080e+00,5.729884956449952327e+00
2.160354344218878175e+00,6.497387246693867802e+00
1.623426510930688682e+00,5.065620424423524781e+00
1.601347121429694154e+00,3.499548655745435166e+00
1.731964376012110840e+00,3.601961539246714139e+00
1.640375616513503054e+00,3.778876588488333077e+00
1.392701173817076477e+00,2.489105863742528069e+00
-9.276939688132339601e-01,2.474953290954364782e-01
3.119259943061024387e+00,1.244543690962650828e+00
-6.857262604109264359e-01,2.114235349947524600e+00
-6.184589729265099756e-01,-6.160735500173055712e-01
1.661419962681196294e+00,5.294544848537134918e+00
9.320962515769066759e-01,1.860843562421589104e+00
1.316712569005398237e-01,1.705456873427439124e+00
1.040886708291548057e+00,2.766721495524505414e+00
6.474569066163585740e-01,8.828838265683649489e-01
-1.020354433945362960e-01,2.300898653604629196e+00
2.355208062474998698e+00,5.448754112940184413e+00
-1.540381932664260933e-01,1.155953521210241419e+00
-2.745654020885472946e-01,1.930598497574373740e+00
1.365144629906077212e+00,5.933074456760898840e+00
1.348063812673955031e+00,3.853719654582531184e+00
4.535290601403625388e-01,3.442190978750848895e+00
2.373337486974542276e+00,1.518797951336831709e+00
2.062419012868575763e+00,6.444512602438950744e+00
2.023280621491118758e+00,4.031920716618782485e+00
1.271507138973478446e+00,4.116682515813304022e+00
1.349091998315010033e+00,3.509372305863331487e+00
2.773752941249793658e+00,5.933042928329072652e+00
-1.714893430512209882e-02,1.911740876779963516e+00
7.301989285511141237e-01,5.213010328925756554e+00
1.709169856509988428e+00,5.016743095830445753e+00
2.207573471490073214e+00,4.693336981979776112e+00
1.691747692206890807e-02,2.651489992155269260e+00
2.140551483784808084e+00,5.593466296743817345e+00
8.362368445367511782e-01,2.096250394586288923e+00
3.157136457358483916e+00,5.471831783715256137e+00
-1.016712211614123618e-01,2.070437701487187532e+00
3.707916203639001207e+00,7.283973207248301662e+00
1.853525688980441677e+00,4.313612738264604118e+00
2.071163816331974772e+00,3.855264645676527824e+00
3.515886656927167397e-01,1.775921544654581075e+00
4.027503565822498910e-02,2.613784161525586125e+00
2.807223728989615363e+00,5.330271521777991239e+00
6.376116715059938489e-01,4.702121520808952404e+00
5.559110885989716477e-01,2.398386813976737919e+00
1.149063300394119969e+00,2.268249978788837939e+00
1.625746867920852434e+00,6.142851219679192454e+00
8.999806091308222289e-01,4.635067043301187795e+00
-4.207278575318111891e-01,1.038107243787531386e+00
1.640950013991617773e+00,4.748692526270046343e+00
1.293549621660678328e+00,5.008575602783379210e+00
1.081580390397916647e+00,1.933219678630037963e+00
1.276815903532788843e+00,4.100578040729408791e+00
-1.568277897527110554e+00,6.571681883518496470e-01
-6.824377765217271019e-02,2.303514773649696146e+00
8.774104907078654758e-01,2.124199707059768016e+00
9.414518820474081506e-01,1.780028294096743124e+00
4.561925518176956906e-02,2.058280903939973427e+00
1.171465970985846150e+00,1.782552903312962567e+00
1.929367286487175814e+00,2.727366224632861602e+00
1.085234249710248511e+00,1.485681904444658086e+00
8.176677186346111847e-01,2.518966546710061039e+00
-1.134325911247791474e+00,-1.235694385791926031e+00
2.990521848598067578e+00,4.098305638925721972e+00
1.933689516610514580e+00,3.719869336375070112e+00
1.279099001376020173e+00,3.786926312943463824e+00
6.282272033369568076e-01,2.114112242841488687e+00
-5.933666588361534711e-01,5.087011207394649404e-01
9.089991990030590330e-01,1.561084091169945953e+00
1.115346963359356902e+00,2.550630317947662817e+00
6.641331317356953257e-01,2.067083564066602541e+00
1.786406443203762739e+00,3.825862429484900851e+00
1.833384948273433901e+00,5.054325556724685420e+00
2.006540259211506694e+00,4.013739298823850277e+00
6.096278699377077892e-01,3.483783740627275360e+00
7.680306284783650073e-01,3.728763036946447507e+00
2.334089360512217048e+00,3.373631827265931804e+00
2.757674644669936281e-01,6.788911543329181342e-01
6.383850582807045759e-01,2.370595438482197892e+00
1.827910598980884149e+00,3.416521636590899913e+00
9.973373965941583208e-01,1.585289837263898827e+00
1.699730757912187196e+00,6.583289564817192741e+00
1.405490544473098069e+00,4.694694914237068417e+00
1.091344148160688476e+00,3.839966886120426803e+00
1.212270949657887620e+00,4.724409411073835940e+00
9.936870338464474095e-01,2.243493412962275890e+00
1.973927408606552358e+00,4.540093100162599704e+00
1.826817674189613605e+00,2.336368885916900506e+00
2.334978620244002601e-01,1.629670178281299453e+00
1.008730959673180161e+00,1.692440118131842253e+00
-1.043281503741297911e-01,1.143054923527066391e+00
1.386642259335083560e+00,3.317124713513380563e+00
1.385249984636556242e+00,5.295697784966834298e+00
3.168837796220342895e-01,5.788299644117897991e-01
1.828765503046590357e+00,4.397843919734836682e+00
-7.902922479948650825e-01,-6.470167866740181850e-01
-2.535477240505024099e-02,-1.375586448259369377e-01
